neo4j_user,user_id,rank,neo4j_resource,resource_id,rel,neo4j_course,course_id
12449108,U_1085517,3,8596435,V_5019028,,8397695,C_1771179
12449108,U_1085517,2,8596432,V_4827929,,8397695,C_1771179
12449108,U_1085517,5,8596437,V_5019030,,8397695,C_1771179
12449108,U_1085517,4,8596436,V_5019029,,8397695,C_1771179
12955702,U_10855248,1,8563238,V_6335743,,8397242,C_948208
12955702,U_10855248,2,8563239,V_6335746,,8397242,C_948208
12955779,U_10855381,1,8505252,V_6300265,,8396572,C_746997
12955874,U_10855645,8,8563280,V_6336049,,8397242,C_948208
12955874,U_10855645,7,8563279,V_6336046,,8397242,C_948208
12955874,U_10855645,6,8563275,V_6336017,,8397242,C_948208
12955874,U_10855645,2,8563260,V_6335935,,8397242,C_948208
12955874,U_10855645,3,8563261,V_6335938,,8397242,C_948208
12955874,U_10855645,5,8563274,V_6336014,,8397242,C_948208
12955874,U_10855645,1,8563258,V_6335920,,8397242,C_948208
12955874,U_10855645,4,8563262,V_6335941,,8397242,C_948208
12955874,U_10855645,9,8563281,V_6336053,,8397242,C_948208
12956073,U_10855774,1,8563229,V_6335693,,8397242,C_948208
12956073,U_10855774,2,8563230,V_6335696,,8397242,C_948208
12956354,U_10856187,1,8546089,V_5519864,,8397033,C_676646
12449287,U_1085650,1,8571624,V_3939505,,8397355,C_1410156
12449287,U_1085650,4,8571646,V_2145567,,8397355,C_1410156
12449287,U_1085650,3,8571645,V_2145566,,8397355,C_1410156
12449287,U_1085650,8,8571702,V_2145623,,8397355,C_1410156
12449287,U_1085650,5,8571682,V_2145599,,8397355,C_1410156
12449287,U_1085650,2,8571644,V_2145565,,8397355,C_1410156
12449287,U_1085650,7,8571700,V_2145622,,8397355,C_1410156
12449287,U_1085650,6,8571685,V_2145602,,8397355,C_1410156
12449356,U_1085788,1,8632991,V_6399369,,8398297,C_1912735
12449356,U_1085788,2,8633000,V_6399379,,8398297,C_1912735
12449356,U_1085788,5,8633003,V_6399044,,8398297,C_1912735
12449356,U_1085788,3,8633001,V_6399380,,8398297,C_1912735
12449356,U_1085788,4,8633002,V_6399043,,8398297,C_1912735
12449356,U_1085788,6,8633004,V_6401921,,8398297,C_1912735
12958464,U_10864115,1,8563236,V_6335722,,8397242,C_948208
12958792,U_10872269,20,8611611,V_5935545,,8397925,C_1875518
12958792,U_10872269,47,8611638,V_5935573,,8397925,C_1875518
12958792,U_10872269,43,8611634,V_5935569,,8397925,C_1875518
12958792,U_10872269,45,8611636,V_5935571,,8397925,C_1875518
12958792,U_10872269,29,8611620,V_5935555,,8397925,C_1875518
12958792,U_10872269,30,8611621,V_5935556,,8397925,C_1875518
12958792,U_10872269,46,8611637,V_5935572,,8397925,C_1875518
12958792,U_10872269,17,8611608,V_5935541,,8397925,C_1875518
12958792,U_10872269,21,8611612,V_5935546,,8397925,C_1875518
12958792,U_10872269,41,8611632,V_5935567,,8397925,C_1875518
12958792,U_10872269,6,8611596,V_6009194,,8397925,C_1875518
12958792,U_10872269,11,8611602,V_5935535,,8397925,C_1875518
12958792,U_10872269,5,8611595,V_5935528,,8397925,C_1875518
12958792,U_10872269,19,8611610,V_5935543,,8397925,C_1875518
12958792,U_10872269,34,8611625,V_5935560,,8397925,C_1875518
12958792,U_10872269,15,8611606,V_5935539,,8397925,C_1875518
12958792,U_10872269,9,8611600,V_5935533,,8397925,C_1875518
12958792,U_10872269,42,8611633,V_5935568,,8397925,C_1875518
12958792,U_10872269,48,8611639,V_5935574,,8397925,C_1875518
12958792,U_10872269,3,8611593,V_5935526,,8397925,C_1875518
12958792,U_10872269,35,8611626,V_5935561,,8397925,C_1875518
12958792,U_10872269,39,8611630,V_5935565,,8397925,C_1875518
12958792,U_10872269,13,8611604,V_5935537,,8397925,C_1875518
12958792,U_10872269,10,8611601,V_5935534,,8397925,C_1875518
12958792,U_10872269,8,8611599,V_5935532,,8397925,C_1875518
12958792,U_10872269,12,8611603,V_5935536,,8397925,C_1875518
12958792,U_10872269,4,8611594,V_5935527,,8397925,C_1875518
12958792,U_10872269,32,8611623,V_5935558,,8397925,C_1875518
12958792,U_10872269,14,8611605,V_5935538,,8397925,C_1875518
12958792,U_10872269,22,8611613,V_5935547,,8397925,C_1875518
12958792,U_10872269,27,8611618,V_5935552,,8397925,C_1875518
12958792,U_10872269,25,8611616,V_5935550,,8397925,C_1875518
12958792,U_10872269,36,8611627,V_5935562,,8397925,C_1875518
12958792,U_10872269,28,8611619,V_5935554,,8397925,C_1875518
12958792,U_10872269,44,8611635,V_5935570,,8397925,C_1875518
12958792,U_10872269,26,8611617,V_5935551,,8397925,C_1875518
12958792,U_10872269,1,8611591,V_5935524,,8397925,C_1875518
12958792,U_10872269,2,8611592,V_5935525,,8397925,C_1875518
12958792,U_10872269,31,8611622,V_5935557,,8397925,C_1875518
12958792,U_10872269,16,8611607,V_5935540,,8397925,C_1875518
12958792,U_10872269,38,8611629,V_5935564,,8397925,C_1875518
12958792,U_10872269,18,8611609,V_5935542,,8397925,C_1875518
12958792,U_10872269,33,8611624,V_5935559,,8397925,C_1875518
12958792,U_10872269,37,8611628,V_5935563,,8397925,C_1875518
12958792,U_10872269,7,8611598,V_5935530,,8397925,C_1875518
12958792,U_10872269,24,8611615,V_5935549,,8397925,C_1875518
12958792,U_10872269,40,8611631,V_5935566,,8397925,C_1875518
12958792,U_10872269,23,8611614,V_5935548,,8397925,C_1875518
12960414,U_10874571,10,8593971,V_4692686,,8397651,C_1765606
12960414,U_10874571,6,8594030,V_4692772,,8397651,C_1765606
12960414,U_10874571,8,8594015,V_4692739,,8397651,C_1765606
12960414,U_10874571,1,8593872,V_4692602,,8397651,C_1765606
12960414,U_10874571,9,8593970,V_4692685,,8397651,C_1765606
12960414,U_10874571,3,8593885,V_4692614,,8397651,C_1765606
12960414,U_10874571,5,8594029,V_4692771,,8397651,C_1765606
12960414,U_10874571,4,8594027,V_4692769,,8397651,C_1765606
12960414,U_10874571,2,8593874,V_4692604,,8397651,C_1765606
12960414,U_10874571,7,8594032,V_4692774,,8397651,C_1765606
12960619,U_10875176,2,8521506,V_955372,,8396731,C_837690
12960619,U_10875176,1,8599347,V_4974271,,8397742,C_1778415
12960619,U_10875176,2,8599349,V_4974273,,8397742,C_1778415
12960619,U_10875176,4,8521516,V_955382,,8396731,C_837690
12960619,U_10875176,1,8521503,V_955368,,8396731,C_837690
12960619,U_10875176,3,8521515,V_955381,,8396731,C_837690
12960622,U_10875178,2,8521522,V_955395,,8396731,C_837690
12960622,U_10875178,5,8521528,V_955403,,8396731,C_837690
12960622,U_10875178,3,8521523,V_955396,,8396731,C_837690
12960622,U_10875178,1,8599340,V_4974259,,8397742,C_1778415
12960622,U_10875178,4,8521527,V_955402,,8396731,C_837690
12960622,U_10875178,6,8521529,V_955404,,8396731,C_837690
12960622,U_10875178,2,8599341,V_4974260,,8397742,C_1778415
12960622,U_10875178,1,8521517,V_955383,,8396731,C_837690
12960995,U_10876187,1,8635512,V_6812829,,8398343,C_1940999
12443502,U_108784,3,8553607,V_1236491,,8397109,C_943255
12443502,U_108784,2,8553605,V_1236490,,8397109,C_943255
12443502,U_108784,1,8553547,V_1236435,,8397109,C_943255
12963337,U_10880276,1,8610948,V_5885118,,8397916,C_1864068
12443534,U_108838,1,8505060,V_6299632,,8396572,C_746997
12449843,U_1088453,1,8632869,V_6392104,,8398296,C_1903985
12443566,U_108895,2,8553698,V_3708710,,8397109,C_943255
12443566,U_108895,1,8553679,V_1236542,,8397109,C_943255
12963769,U_10890058,3,8587946,V_4510684,,8397581,C_1760314
12963769,U_10890058,2,8587944,V_4510682,,8397581,C_1760314
12963769,U_10890058,1,8587943,V_4510681,,8397581,C_1760314
12965390,U_10891990,3,8521489,V_955353,,8396731,C_837690
12965390,U_10891990,5,8521493,V_955357,,8396731,C_837690
12965390,U_10891990,2,8521483,V_955342,,8396731,C_837690
12965390,U_10891990,1,8521482,V_955341,,8396731,C_837690
12965390,U_10891990,6,8521494,V_955358,,8396731,C_837690
12965390,U_10891990,4,8521490,V_955354,,8396731,C_837690
12965539,U_10893103,2,8505073,V_6299673,,8396572,C_746997
12965539,U_10893103,3,8505087,V_6299732,,8396572,C_746997
12965539,U_10893103,1,8505072,V_6299670,,8396572,C_746997
12966512,U_10895256,1,8517187,V_6315110,,8396683,C_799800
12967535,U_10898833,1,8505062,V_6299638,,8396572,C_746997
12967535,U_10898833,2,8505063,V_6299640,,8396572,C_746997
12967535,U_10898833,3,8505070,V_6299666,,8396572,C_746997
12967559,U_10898900,7,8619278,V_556272,,8398040,C_697748
12967559,U_10898900,11,8619284,V_556275,,8398040,C_697748
12967559,U_10898900,5,8619260,V_556255,,8398040,C_697748
12967559,U_10898900,3,8619243,V_556238,,8398040,C_697748
12967559,U_10898900,9,8619280,V_556273,,8398040,C_697748
12967559,U_10898900,6,8619262,V_556256,,8398040,C_697748
12967559,U_10898900,1,8619245,V_556239,,8398040,C_697748
12967559,U_10898900,8,8619276,V_556271,,8398040,C_697748
12967559,U_10898900,4,8619247,V_556240,,8398040,C_697748
12967559,U_10898900,10,8619282,V_556274,,8398040,C_697748
12967559,U_10898900,2,8619249,V_556241,,8398040,C_697748
12967632,U_10899019,1,8599352,V_4974276,,8397742,C_1778415
12967632,U_10899019,2,8599353,V_4974277,,8397742,C_1778415
12969474,U_10904250,1,8505103,V_6299752,,8396572,C_746997
12970866,U_10905894,1,8517117,V_6314712,,8396683,C_799800
12971032,U_10906206,4,8505067,V_6299654,,8396572,C_746997
12971032,U_10906206,2,8505064,V_6299644,,8396572,C_746997
12971032,U_10906206,1,8505063,V_6299640,,8396572,C_746997
12971032,U_10906206,3,8505066,V_6299650,,8396572,C_746997
12971073,U_10906301,1,8505062,V_6299638,,8396572,C_746997
12971073,U_10906301,2,8505063,V_6299640,,8396572,C_746997
12971073,U_10906301,4,8505067,V_6299654,,8396572,C_746997
12971073,U_10906301,5,8505069,V_6299663,,8396572,C_746997
12971073,U_10906301,6,8505070,V_6299666,,8396572,C_746997
12971073,U_10906301,3,8505066,V_6299650,,8396572,C_746997
12971087,U_10906331,1,8517179,V_6315038,,8396683,C_799800
12971378,U_10907165,4,8517158,V_6314940,,8396683,C_799800
12971378,U_10907165,3,8517141,V_6314816,,8396683,C_799800
12971378,U_10907165,2,8517140,V_6314811,,8396683,C_799800
12971378,U_10907165,1,8517139,V_6314809,,8396683,C_799800
12450135,U_1090745,1,8648633,V_1512759,,8398610,C_949439
12450135,U_1090745,1,8652241,V_5621449,,8398675,C_830573
12450135,U_1090745,3,8648637,V_1512777,,8398610,C_949439
12450135,U_1090745,4,8648638,V_1512778,,8398610,C_949439
12450135,U_1090745,2,8648634,V_1512764,,8398610,C_949439
12450135,U_1090745,2,8607611,V_2645478,,8397863,C_1557390
12450135,U_1090745,1,8607610,V_2645477,,8397863,C_1557390
12971529,U_10907722,2,8517106,V_6314680,,8396683,C_799800
12971529,U_10907722,1,8517105,V_6314678,,8396683,C_799800
12971827,U_10907904,1,8517173,V_6315017,,8396683,C_799800
12972617,U_10909159,2,8643342,V_7825357,,8398464,C_2189666
12972617,U_10909159,1,8643306,V_7328874,,8398464,C_2189666
12972623,U_10909168,1,8505066,V_6299650,,8396572,C_746997
12973026,U_10910435,1,8546088,V_5519863,,8397033,C_676646
12973162,U_10910612,1,8546088,V_5519863,,8397033,C_676646
12973162,U_10910612,3,8546090,V_5519865,,8397033,C_676646
12973162,U_10910612,2,8546089,V_5519864,,8397033,C_676646
12973182,U_10910633,2,8517177,V_6315031,,8396683,C_799800
12973182,U_10910633,1,8643329,V_7656649,,8398464,C_2189666
12973182,U_10910633,1,8517176,V_6315028,,8396683,C_799800
12973300,U_10910775,1,8517192,V_6315134,,8396683,C_799800
12973300,U_10910775,2,8517197,V_6315163,,8396683,C_799800
12973485,U_10910930,1,8502840,V_1366718,,8396530,C_735342
12973485,U_10910930,3,8502846,V_1366724,,8396530,C_735342
12973485,U_10910930,2,8502844,V_1366722,,8396530,C_735342
12973534,U_10910982,1,8546092,V_5519868,,8397033,C_676646
12973762,U_10911146,2,8517143,V_6314827,,8396683,C_799800
12973762,U_10911146,3,8517145,V_6314843,,8396683,C_799800
12973762,U_10911146,1,8517132,V_6314776,,8396683,C_799800
12443606,U_109113,1,8604039,V_5495386,,8397813,C_1811716
12974034,U_10911367,3,8546090,V_5519865,,8397033,C_676646
12974034,U_10911367,2,8546089,V_5519864,,8397033,C_676646
12974034,U_10911367,1,8546088,V_5519863,,8397033,C_676646
12974089,U_10911459,1,8517155,V_6314927,,8396683,C_799800
12974221,U_10911796,1,8517139,V_6314809,,8396683,C_799800
12974976,U_10912643,1,8517108,V_6314685,,8396683,C_799800
12974976,U_10912643,2,8517124,V_6314755,,8396683,C_799800
12975017,U_10912783,1,8643348,V_7825360,,8398464,C_2189666
12975450,U_10913467,13,8561574,V_6381368,,8397224,C_948109
12975450,U_10913467,17,8561579,V_6381340,,8397224,C_948109
12975450,U_10913467,18,8561582,V_6381346,,8397224,C_948109
12975450,U_10913467,12,8561572,V_6381361,,8397224,C_948109
12975450,U_10913467,1,8561509,V_6381183,,8397224,C_948109
12975450,U_10913467,16,8561577,V_6381372,,8397224,C_948109
12975450,U_10913467,2,8561511,V_6381188,,8397224,C_948109
12975450,U_10913467,6,8561565,V_6381332,,8397224,C_948109
12975450,U_10913467,9,8561569,V_6381356,,8397224,C_948109
12975450,U_10913467,5,8561564,V_6381333,,8397224,C_948109
12975450,U_10913467,4,8561563,V_6381331,,8397224,C_948109
12975450,U_10913467,10,8561570,V_6381357,,8397224,C_948109
12975450,U_10913467,7,8561566,V_6381336,,8397224,C_948109
12975450,U_10913467,8,8561567,V_6381335,,8397224,C_948109
12975450,U_10913467,3,8561516,V_6381201,,8397224,C_948109
12975450,U_10913467,15,8561576,V_6381371,,8397224,C_948109
12975450,U_10913467,11,8561571,V_6381359,,8397224,C_948109
12975450,U_10913467,14,8561575,V_6381369,,8397224,C_948109
12975620,U_10913905,3,8561574,V_6381368,,8397224,C_948109
12975620,U_10913905,2,8561572,V_6381361,,8397224,C_948109
12975620,U_10913905,1,8561571,V_6381359,,8397224,C_948109
12975620,U_10913905,4,8561575,V_6381369,,8397224,C_948109
12976046,U_10914363,1,8505066,V_6299650,,8396572,C_746997
12976146,U_10914369,3,8505064,V_6299644,,8396572,C_746997
12976146,U_10914369,1,8505060,V_6299632,,8396572,C_746997
12976146,U_10914369,2,8505061,V_6299635,,8396572,C_746997
12976880,U_10915599,1,8611568,V_5935500,,8397925,C_1875518
12977050,U_10915663,1,8611612,V_5935546,,8397925,C_1875518
12977067,U_10915668,1,8611586,V_5935519,,8397925,C_1875518
12977067,U_10915668,2,8611587,V_5935520,,8397925,C_1875518
12977067,U_10915668,3,8611593,V_5935526,,8397925,C_1875518
12977096,U_10915682,1,8611632,V_5935567,,8397925,C_1875518
12977096,U_10915682,2,8611633,V_5935568,,8397925,C_1875518
12978956,U_10918368,2,8642556,V_7161214,,8398450,C_2141852
12978956,U_10918368,1,8642542,V_7161190,,8398450,C_2141852
12978956,U_10918368,5,8642547,V_7161199,,8398450,C_2141852
12978956,U_10918368,3,8642544,V_7161194,,8398450,C_2141852
12978956,U_10918368,4,8642545,V_7161195,,8398450,C_2141852
12450549,U_1091917,1,8505060,V_6299632,,8396572,C_746997
12450549,U_1091917,7,8505072,V_6299670,,8396572,C_746997
12450549,U_1091917,3,8505064,V_6299644,,8396572,C_746997
12450549,U_1091917,8,8505073,V_6299673,,8396572,C_746997
12450549,U_1091917,9,8505070,V_6299666,,8396572,C_746997
12450549,U_1091917,5,8505066,V_6299650,,8396572,C_746997
12450549,U_1091917,6,8505069,V_6299663,,8396572,C_746997
12450549,U_1091917,4,8505065,V_6299647,,8396572,C_746997
12450549,U_1091917,2,8505061,V_6299635,,8396572,C_746997
12450549,U_1091917,10,8505067,V_6299654,,8396572,C_746997
12955156,U_10921950,10,8609306,V_5777694,,8397890,C_1844106
12955156,U_10921950,3,8609242,V_5777623,,8397890,C_1844106
12955156,U_10921950,5,8609263,V_5777645,,8397890,C_1844106
12955156,U_10921950,2,8609241,V_5777622,,8397890,C_1844106
12955156,U_10921950,9,8609291,V_5777677,,8397890,C_1844106
12955156,U_10921950,1,8609240,V_5777621,,8397890,C_1844106
12955156,U_10921950,7,8609289,V_5777675,,8397890,C_1844106
12955156,U_10921950,4,8609262,V_5777644,,8397890,C_1844106
12955156,U_10921950,11,8609308,V_5777696,,8397890,C_1844106
12955156,U_10921950,6,8609275,V_5777660,,8397890,C_1844106
12955156,U_10921950,8,8609290,V_5777676,,8397890,C_1844106
12955755,U_10923875,3,8404168,V_1626034,,8395200,C_676656
12955755,U_10923875,2,8404165,V_1626033,,8395200,C_676656
12955755,U_10923875,1,8404163,V_1626032,,8395200,C_676656
12956047,U_10924400,1,8528917,V_1000142,,8396809,C_881456
12956615,U_10925920,1,8643312,V_7328885,,8398464,C_2189666
12956768,U_10926419,3,8643701,V_7396086,,8398470,C_2199449
12956768,U_10926419,2,8643699,V_7396084,,8398470,C_2199449
12956768,U_10926419,1,8643695,V_7396080,,8398470,C_2199449
12956854,U_10927393,1,8637318,V_6865240,,8398369,C_1987579
12956854,U_10927393,3,8637320,V_6865233,,8398369,C_1987579
12956854,U_10927393,2,8637319,V_6865232,,8398369,C_1987579
12956863,U_10927456,1,8609241,V_5777622,,8397890,C_1844106
12956863,U_10927456,5,8609248,V_5777629,,8397890,C_1844106
12956863,U_10927456,7,8609250,V_5777631,,8397890,C_1844106
12956863,U_10927456,4,8609247,V_5777628,,8397890,C_1844106
12956863,U_10927456,2,8609242,V_5777623,,8397890,C_1844106
12956863,U_10927456,8,8609257,V_5777639,,8397890,C_1844106
12956863,U_10927456,3,8609243,V_5777624,,8397890,C_1844106
12956863,U_10927456,6,8609249,V_5777630,,8397890,C_1844106
12956863,U_10927456,9,8609277,V_5777662,,8397890,C_1844106
12450861,U_1092786,1,8571496,V_2629386,,8397355,C_1410156
12959785,U_10931911,1,8631856,V_6167632,,8398279,C_1912003
12962923,U_10935083,3,8505075,V_6299679,,8396572,C_746997
12962923,U_10935083,2,8505074,V_6299676,,8396572,C_746997
12962923,U_10935083,1,8505073,V_6299673,,8396572,C_746997
12963170,U_10935606,1,8505060,V_6299632,,8396572,C_746997
12963855,U_10936717,1,8517113,V_6314702,,8396683,C_799800
12963855,U_10936717,2,8517114,V_6314704,,8396683,C_799800
12963855,U_10936717,3,8517115,V_6314707,,8396683,C_799800
12964694,U_10938306,2,8619242,V_556237,,8398040,C_697748
12964694,U_10938306,1,8619243,V_556238,,8398040,C_697748
12964696,U_10938312,1,8619269,V_556261,,8398040,C_697748
12964835,U_10938899,1,8619267,V_556260,,8398040,C_697748
12965493,U_10941133,1,8611619,V_5935554,,8397925,C_1875518
12965493,U_10941133,2,8611620,V_5935555,,8397925,C_1875518
12965493,U_10941133,3,8611621,V_5935556,,8397925,C_1875518
12965493,U_10941133,4,8611622,V_5935557,,8397925,C_1875518
12965493,U_10941133,5,8611631,V_5935566,,8397925,C_1875518
12965493,U_10941133,8,8611634,V_5935569,,8397925,C_1875518
12965493,U_10941133,6,8611632,V_5935567,,8397925,C_1875518
12965493,U_10941133,10,8611636,V_5935571,,8397925,C_1875518
12965493,U_10941133,9,8611635,V_5935570,,8397925,C_1875518
12965493,U_10941133,7,8611633,V_5935568,,8397925,C_1875518
12965546,U_10941492,1,8642543,V_7161192,,8398450,C_2141852
12966487,U_10943976,2,8642549,V_7161203,,8398450,C_2141852
12966487,U_10943976,1,8642541,V_7161188,,8398450,C_2141852
12967269,U_10945560,19,8561572,V_6381361,,8397224,C_948109
12967269,U_10945560,11,8561563,V_6381331,,8397224,C_948109
12967269,U_10945560,3,8561554,V_6381280,,8397224,C_948109
12967269,U_10945560,4,8561555,V_6381284,,8397224,C_948109
12967269,U_10945560,10,8561562,V_6381326,,8397224,C_948109
12967269,U_10945560,20,8561574,V_6381368,,8397224,C_948109
12967269,U_10945560,16,8561569,V_6381356,,8397224,C_948109
12967269,U_10945560,6,8561558,V_6381321,,8397224,C_948109
12967269,U_10945560,8,8561560,V_6381325,,8397224,C_948109
12967269,U_10945560,1,8561552,V_6381272,,8397224,C_948109
12967269,U_10945560,5,8561556,V_6381281,,8397224,C_948109
12967269,U_10945560,7,8561559,V_6381323,,8397224,C_948109
12967269,U_10945560,13,8561565,V_6381332,,8397224,C_948109
12967269,U_10945560,9,8561531,V_6381221,,8397224,C_948109
12967269,U_10945560,14,8561566,V_6381336,,8397224,C_948109
12967269,U_10945560,18,8561571,V_6381359,,8397224,C_948109
12967269,U_10945560,21,8561576,V_6381371,,8397224,C_948109
12967269,U_10945560,17,8561570,V_6381357,,8397224,C_948109
12967269,U_10945560,2,8561553,V_6381278,,8397224,C_948109
12967269,U_10945560,15,8561567,V_6381335,,8397224,C_948109
12967269,U_10945560,12,8561564,V_6381333,,8397224,C_948109
12967307,U_10945581,5,8561543,V_6381306,,8397224,C_948109
12967307,U_10945581,26,8561571,V_6381359,,8397224,C_948109
12967307,U_10945581,14,8561554,V_6381280,,8397224,C_948109
12967307,U_10945581,9,8561548,V_6381248,,8397224,C_948109
12967307,U_10945581,15,8561555,V_6381284,,8397224,C_948109
12967307,U_10945581,19,8561563,V_6381331,,8397224,C_948109
12967307,U_10945581,7,8561544,V_6381308,,8397224,C_948109
12967307,U_10945581,25,8561570,V_6381357,,8397224,C_948109
12967307,U_10945581,12,8561552,V_6381272,,8397224,C_948109
12967307,U_10945581,2,8561540,V_6381301,,8397224,C_948109
12967307,U_10945581,11,8561550,V_6381260,,8397224,C_948109
12967307,U_10945581,18,8561560,V_6381325,,8397224,C_948109
12967307,U_10945581,10,8561549,V_6381250,,8397224,C_948109
12967307,U_10945581,20,8561564,V_6381333,,8397224,C_948109
12967307,U_10945581,17,8561559,V_6381323,,8397224,C_948109
12967307,U_10945581,16,8561558,V_6381321,,8397224,C_948109
12967307,U_10945581,23,8561567,V_6381335,,8397224,C_948109
12967307,U_10945581,21,8561565,V_6381332,,8397224,C_948109
12967307,U_10945581,1,8561539,V_6381299,,8397224,C_948109
12967307,U_10945581,3,8561541,V_6381303,,8397224,C_948109
12967307,U_10945581,13,8561553,V_6381278,,8397224,C_948109
12967307,U_10945581,4,8561542,V_6381305,,8397224,C_948109
12967307,U_10945581,8,8561547,V_6381246,,8397224,C_948109
12967307,U_10945581,24,8561569,V_6381356,,8397224,C_948109
12967307,U_10945581,22,8561566,V_6381336,,8397224,C_948109
12967307,U_10945581,6,8561546,V_6381244,,8397224,C_948109
12967620,U_10946048,1,8553547,V_1236435,,8397109,C_943255
12968986,U_10949827,14,8611630,V_5935565,,8397925,C_1875518
12968986,U_10949827,5,8611621,V_5935556,,8397925,C_1875518
12968986,U_10949827,9,8611625,V_5935560,,8397925,C_1875518
12968986,U_10949827,6,8611622,V_5935557,,8397925,C_1875518
12968986,U_10949827,15,8611631,V_5935566,,8397925,C_1875518
12968986,U_10949827,16,8611632,V_5935567,,8397925,C_1875518
12968986,U_10949827,2,8611612,V_5935546,,8397925,C_1875518
12968986,U_10949827,11,8611627,V_5935562,,8397925,C_1875518
12968986,U_10949827,7,8611623,V_5935558,,8397925,C_1875518
12968986,U_10949827,13,8611629,V_5935564,,8397925,C_1875518
12968986,U_10949827,10,8611626,V_5935561,,8397925,C_1875518
12968986,U_10949827,4,8611614,V_5935548,,8397925,C_1875518
12968986,U_10949827,1,8611611,V_5935545,,8397925,C_1875518
12968986,U_10949827,12,8611628,V_5935563,,8397925,C_1875518
12968986,U_10949827,17,8611633,V_5935568,,8397925,C_1875518
12968986,U_10949827,8,8611624,V_5935559,,8397925,C_1875518
12968986,U_10949827,3,8611613,V_5935547,,8397925,C_1875518
12968989,U_10949828,15,8611621,V_5935556,,8397925,C_1875518
12968989,U_10949828,16,8611623,V_5935558,,8397925,C_1875518
12968989,U_10949828,9,8611615,V_5935549,,8397925,C_1875518
12968989,U_10949828,5,8611605,V_5935538,,8397925,C_1875518
12968989,U_10949828,1,8611596,V_6009194,,8397925,C_1875518
12968989,U_10949828,2,8611602,V_5935535,,8397925,C_1875518
12968989,U_10949828,14,8611620,V_5935555,,8397925,C_1875518
12968989,U_10949828,20,8611631,V_5935566,,8397925,C_1875518
12968989,U_10949828,6,8611609,V_5935542,,8397925,C_1875518
12968989,U_10949828,12,8611618,V_5935552,,8397925,C_1875518
12968989,U_10949828,4,8611604,V_5935537,,8397925,C_1875518
12968989,U_10949828,10,8611616,V_5935550,,8397925,C_1875518
12968989,U_10949828,7,8611610,V_5935543,,8397925,C_1875518
12968989,U_10949828,19,8611627,V_5935562,,8397925,C_1875518
12968989,U_10949828,21,8611632,V_5935567,,8397925,C_1875518
12968989,U_10949828,3,8611603,V_5935536,,8397925,C_1875518
12968989,U_10949828,8,8611612,V_5935546,,8397925,C_1875518
12968989,U_10949828,11,8611617,V_5935551,,8397925,C_1875518
12968989,U_10949828,18,8611626,V_5935561,,8397925,C_1875518
12968989,U_10949828,13,8611619,V_5935554,,8397925,C_1875518
12968989,U_10949828,22,8611633,V_5935568,,8397925,C_1875518
12968989,U_10949828,17,8611624,V_5935559,,8397925,C_1875518
12969016,U_10949850,5,8611633,V_5935568,,8397925,C_1875518
12969016,U_10949850,4,8611632,V_5935567,,8397925,C_1875518
12969016,U_10949850,10,8611638,V_5935573,,8397925,C_1875518
12969016,U_10949850,11,8611639,V_5935574,,8397925,C_1875518
12969016,U_10949850,7,8611635,V_5935570,,8397925,C_1875518
12969016,U_10949850,3,8611631,V_5935566,,8397925,C_1875518
12969016,U_10949850,8,8611636,V_5935571,,8397925,C_1875518
12969016,U_10949850,1,8611629,V_5935564,,8397925,C_1875518
12969016,U_10949850,9,8611637,V_5935572,,8397925,C_1875518
12969016,U_10949850,2,8611630,V_5935565,,8397925,C_1875518
12969016,U_10949850,6,8611634,V_5935569,,8397925,C_1875518
12969019,U_10949860,4,8611612,V_5935546,,8397925,C_1875518
12969019,U_10949860,6,8611614,V_5935548,,8397925,C_1875518
12969019,U_10949860,1,8611561,V_5935493,,8397925,C_1875518
12969019,U_10949860,5,8611613,V_5935547,,8397925,C_1875518
12969019,U_10949860,3,8611605,V_5935538,,8397925,C_1875518
12969019,U_10949860,2,8611604,V_5935537,,8397925,C_1875518
12969026,U_10949874,3,8611581,V_5935514,,8397925,C_1875518
12969026,U_10949874,10,8611591,V_5935524,,8397925,C_1875518
12969026,U_10949874,2,8611576,V_5935509,,8397925,C_1875518
12969026,U_10949874,4,8611582,V_5935515,,8397925,C_1875518
12969026,U_10949874,6,8611584,V_5935517,,8397925,C_1875518
12969026,U_10949874,1,8611574,V_5935506,,8397925,C_1875518
12969026,U_10949874,12,8611598,V_5935530,,8397925,C_1875518
12969026,U_10949874,8,8611589,V_5935522,,8397925,C_1875518
12969026,U_10949874,13,8611599,V_5935532,,8397925,C_1875518
12969026,U_10949874,11,8611592,V_5935525,,8397925,C_1875518
12969026,U_10949874,7,8611585,V_5935518,,8397925,C_1875518
12969026,U_10949874,5,8611583,V_5935516,,8397925,C_1875518
12969026,U_10949874,9,8611590,V_5935523,,8397925,C_1875518
12969046,U_10949895,2,8611560,V_5935492,,8397925,C_1875518
12969046,U_10949895,3,8611561,V_5935493,,8397925,C_1875518
12969046,U_10949895,1,8611559,V_5935491,,8397925,C_1875518
12969085,U_10949913,3,8611600,V_5935533,,8397925,C_1875518
12969085,U_10949913,19,8611639,V_5935574,,8397925,C_1875518
12969085,U_10949913,1,8611598,V_5935530,,8397925,C_1875518
12969085,U_10949913,5,8611602,V_5935535,,8397925,C_1875518
12969085,U_10949913,18,8611615,V_5935549,,8397925,C_1875518
12969085,U_10949913,8,8611605,V_5935538,,8397925,C_1875518
