feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.026050415,-0.1212092,0.009525626,0.07707458,-0.14729308,0.020147253,-0.01958903,-0.055513363,0.12461707,-0.14525324,-0.12681216,0.013831193,0.05851683,-0.08200201,-0.14196327,0.03258417,0.12345111,0.022414975,-0.17629342,-0.08445904,-0.17874372,0.11279656,0.034235537,0.10409768,-0.02691778,-0.11220153,-0.16451612,-0.20100585,0.043070316,-0.050122634,0.0090765655,0.016045602,0.010993103,0.20693688,0.04603785,0.05864103,0.0037384955,0.025303267,0.014314716,-0.017435146,-0.16415605,0.123142295,-0.13714159,0.095752604,0.22270058,-0.010908368,0.10640948,-0.13151465,0.06532643,0.07398869,0.02190453,0.06195433,0.00929225,0.033841588,0.107886285,-0.0063111414,0.1277368,0.16675875,-0.10781949,-0.028989743,0.005724358,-0.0796777,0.027993822,0.07766213
0.20659305,-0.09657837,0.17631395,0.05697855,-0.27542156,0.14311258,0.065041184,0.21945773,0.10141171,0.021315984,-0.30755302,0.0035431024,0.030087415,-0.13297816,0.10167121,0.08002574,0.18288782,-0.03639985,0.08882846,0.23168683,0.012598989,0.05502786,-0.03551024,0.017176548,0.09193388,-0.21017246,-0.19451213,-0.32008237,0.12252388,0.046806693,0.18524286,-0.037268333,-0.03036655,0.17479295,0.014361858,0.22865508,0.035438333,-0.14495513,0.054040115,0.06422307,0.096862584,0.22136223,-0.08493588,0.05079761,-0.06735313,0.14893727,-0.045576833,-0.14276606,0.1014244,-0.100732304,0.025976371,-0.0960421,0.036820017,-0.08302247,0.25261596,0.11451525,0.087420516,0.10551911,-0.042490926,-0.0037682962,-0.08472299,-0.13215157,-0.032846138,-0.11215155
0.27826726,-0.13888928,-0.064245544,-0.11907759,-0.2962038,-0.108867966,-0.133821,0.14453977,0.04797727,-0.06753425,-0.14381392,0.1372781,0.0103949895,-0.28529644,0.20474124,0.18187055,-0.19566043,-0.28280556,-0.009429977,0.22664891,-0.14875881,0.06570513,0.1726522,-0.26109618,0.29870597,0.031149507,0.12451185,-0.19840626,0.24368548,-0.04215801,-0.28012222,-0.12880394,-0.19770963,0.17388567,0.19649918,0.14491998,0.025304068,-0.22970231,-0.29704225,0.28712115,-0.050214704,0.2465898,-0.17114118,-0.027330808,-0.17331587,0.012589226,0.18484098,-0.035608858,-0.02020741,-0.0057704956,0.013814958,0.032541875,0.26528835,-0.05240075,0.17100373,0.026245745,-0.016471392,0.02539553,0.28643817,0.042234316,-0.24623843,0.118802994,-0.23529412,-0.21761912
0.2060228,-0.10627378,-0.10647168,-0.019303003,-0.2922454,-0.08787158,-0.15584074,0.1789346,0.09317932,0.024991317,-0.0993114,0.15015483,0.012095232,-0.21461724,0.23048238,0.22194463,-0.14762592,-0.2589245,-0.021336267,0.17037933,-0.0034550969,0.067139685,0.19669874,-0.16745314,0.32302794,-0.016979994,0.1061708,-0.10366252,0.070688814,-0.08097706,-0.2844172,-0.08755174,-0.1286696,0.028281601,0.21925381,0.18954909,0.098875105,-0.21230277,-0.21193136,0.26705253,0.055687185,0.0032671166,-0.16818713,0.111713275,-0.18145221,0.057419498,0.17856926,-0.062109277,0.033250287,0.0012189397,-0.047680046,-0.0044145007,0.24667323,-0.046173036,0.15174222,0.14155728,-0.03981843,0.01932517,0.2540972,0.047618613,-0.20410961,0.18407397,-0.22537054,-0.14885649
-0.069421336,-0.0068563665,0.11193477,0.05265003,-0.06631555,0.064213246,0.27645636,-0.021851351,0.046547122,0.05750794,-0.024205836,0.050083403,-0.17913158,-0.040275197,-0.25157535,-0.1122011,-0.124865375,0.09267535,0.043030657,-0.03570565,-0.10022687,0.10689771,-0.01512822,0.07259798,-0.20231201,-0.23447701,-0.13850383,-0.15460417,0.114852,-0.016702378,0.054023024,-0.028203247,0.16240565,-0.04941452,-0.13407639,-0.06044951,0.11612687,0.0753397,0.098205216,-0.04108769,0.022220653,-0.034912042,0.2240577,0.16708085,0.09533258,0.062256973,-0.09070295,0.06699196,0.074340686,-0.14504729,0.1494985,0.13357466,-0.17713001,-0.030686969,-0.029486291,-0.056158897,0.003135294,-0.010737277,-0.067738615,0.052810613,0.1897601,-0.21379098,0.08206256,0.13362171
-0.09700607,0.05779736,-0.030623944,0.0010978304,0.0600619,-0.07197262,-0.14878157,-0.055258967,-0.08423636,0.019280482,-0.054495897,0.10946147,-0.14106686,0.06923902,-0.048867237,0.16049282,-0.00014150067,-0.17193875,-0.025339399,-0.039649498,-0.11740356,-0.12143248,-0.12690488,0.022911517,0.14732078,0.17067863,0.017246393,0.13710368,0.16658166,-0.0025852465,-0.001885922,-0.06657791,-0.085678324,0.10031285,0.0710386,-0.15228808,0.29317835,0.15049675,-0.09989994,0.124302864,-0.010399476,0.014530664,-0.02110846,-0.0867105,-0.14170852,-0.13117826,-0.0053655943,-0.0044990806,-0.09316367,0.011062584,0.0003753672,0.16910312,0.051075373,0.0071928743,-0.036543775,-0.08297336,0.063634746,-0.0304349,-0.1000535,0.035024814,-0.05563089,-0.1298301,0.07756172,-0.041067537
0.021650748,0.13312581,0.16771488,0.10588606,-0.16160205,-0.050360233,-0.10128387,0.09462683,0.08624786,-0.019930027,-0.08106416,0.07582431,-0.14196643,-0.07634538,0.21932931,0.24511307,0.0047805845,-0.07941697,0.018273976,0.014510426,-0.14245902,0.049858924,0.037223045,-0.0029115,0.27580836,0.1137473,0.07536242,-0.11275421,0.13304953,0.024107337,-0.033567943,-0.09654886,-0.09773866,0.06381814,0.07720094,0.036082093,0.24405758,0.012845546,-0.16746576,0.09881204,0.13526332,0.080782495,-0.121386744,0.008972466,-0.10015658,0.00590326,0.099524096,-0.05578146,0.054409087,0.072261624,-0.10049954,0.009352243,0.055135664,0.16248073,0.15146066,-0.005393487,0.09818145,0.032157093,0.09941688,0.12718888,-0.1128349,0.051690888,-0.07734778,-0.07841555
-0.17457,-0.036812074,0.13621755,0.124106124,-0.09584797,-0.017399454,0.19239299,-0.17426202,0.13955605,-0.023268836,-0.047124885,-0.03124499,-0.06436368,-0.0066770264,-0.20448093,0.04145556,-0.016718678,0.13725199,0.06028405,0.054421354,-0.08180001,0.17180328,0.06867403,0.06079076,0.0031505555,-0.2844173,-0.0016126957,-0.030589987,0.11093287,-0.06315864,0.036643114,-0.043444157,0.11194736,-0.07485131,-0.05619074,-0.040985268,0.01084566,0.089777105,-0.0514295,-0.11489565,-0.017444218,0.044135414,0.12668869,0.10237483,0.10211724,-0.014793255,-0.036046755,0.091836095,0.067706406,0.012266971,0.15871428,0.08086599,-0.05861757,-0.029315388,-0.044743486,0.07757761,-0.0063491547,0.04140584,-0.13035235,-0.003361343,0.10223625,-0.2885875,-0.07663841,0.07637301
0.030360973,0.09728601,0.110370554,0.100425184,-0.05807358,-0.14039645,-0.12374241,0.031458333,0.04130884,-0.12066854,-0.17130342,-0.03101784,-0.030398164,-0.11754206,0.19129147,0.20486268,0.023660194,-0.19904579,-0.0068300217,0.002503702,-0.16688007,-0.09567981,0.0260705,0.024855375,0.2089657,0.036721885,-0.0062159183,0.025201678,0.15631941,0.095692284,0.090776205,-0.170954,-0.027625354,0.12618592,0.106767446,0.037983138,0.08905841,0.09073441,-0.18518323,0.19669063,0.18076321,0.12413651,-0.011426669,-0.013092226,-0.12758355,0.03823013,0.11200997,-0.0137071535,0.06546978,-0.06704433,-0.026196105,0.09047745,0.06504543,-0.04327709,0.28259674,-0.050536625,0.027132144,0.05992626,0.023910567,0.022517702,-0.09606728,0.037766866,-0.1266523,-0.1823239
0.16923976,-0.040723678,0.20671126,0.16460973,0.10289674,0.08245991,0.10416462,-0.008888341,0.086922504,0.042157922,-0.11141799,0.022137284,-0.14808902,-0.107700706,-0.1256572,0.013295639,0.11094224,0.0462001,-0.00476762,-0.06955386,-0.2200525,0.21835117,0.07950735,0.09285703,-0.0021065278,-0.14501284,-0.025891837,-0.18771447,0.18612695,-0.14212048,-0.08263817,0.12382989,-0.20137772,0.076211184,0.09652287,0.00510313,-0.04484191,-0.1368526,0.005910133,0.04462776,-0.12909588,0.06535562,-0.14846164,-0.006019604,0.12651077,0.22061881,-0.06181761,-0.20102338,0.17309633,-0.1279095,-0.09550812,-0.069798596,0.1773832,0.011565221,0.034988917,0.15763474,0.21712433,0.23857658,-0.003791292,0.11812257,-0.03920939,0.061740845,0.01788292,-0.017231695
0.06835138,-0.04060798,0.08862604,0.10245631,-0.047234137,-0.040573567,0.17486438,-0.01216417,0.15150651,-0.13068895,-0.055973873,-0.03926668,-0.18262807,-0.0032666402,-0.1053686,0.035868272,0.1980828,0.07749285,-0.14404914,-0.0687339,-0.18308327,0.027662612,0.04994125,0.040275693,-0.0520146,0.018209241,-0.026863819,-0.036607713,0.07429132,-0.0580709,-0.048214182,0.061414294,0.04572664,0.13295144,0.04603562,0.0026022035,-0.014582804,-0.08433014,0.018987171,-0.12825488,0.026256533,0.216024,-0.19434468,0.051943496,0.1763566,0.13883433,-0.02618572,-0.031513903,0.17561373,-0.10965683,0.046591625,0.032264356,0.116626404,0.14572936,0.011474079,0.07045724,0.12411672,0.027437344,-0.21417312,-0.011296463,-0.034053326,-0.0067260405,-0.13681313,0.018372605
0.1494062,0.1110942,0.170753,0.16815911,0.0674235,0.029717501,0.050618175,0.008490467,0.09569922,-0.166484,-0.1582038,0.024770763,-0.115523875,-0.09286822,0.012231477,0.1180967,0.08205863,0.09563273,-0.059029378,-0.14754906,-0.24687944,0.1002168,-0.013929006,-0.025762323,0.17798159,-0.09892449,0.020281916,-0.11879562,0.15562107,-0.011108566,-0.054493874,0.113812186,-0.031365104,0.0882679,0.16944742,-0.09621612,-0.03296345,-0.0017447461,0.06399697,-0.05083701,-0.07312817,0.1046968,-0.08879234,-0.2140616,0.11931171,0.20666635,0.026333101,-0.0060594934,0.14049855,0.16043922,0.068727516,-0.053148575,0.10213661,0.16029601,0.06102573,0.023849763,-0.060761668,0.041606553,0.020677462,0.000879782,0.04845839,-0.01066974,-0.08839577,-0.025322584
-0.110813834,0.047842354,0.03624222,0.08753388,-0.22229946,-0.00073140726,0.02859037,-0.087371856,0.22362745,-0.14363073,-0.1402674,-0.042226497,-0.1513029,-0.038064506,0.027385851,0.16490516,-0.035558484,0.016247509,-0.2810171,-0.094713695,-0.24811774,0.13562939,0.06405576,0.11359133,0.21189138,-0.07991954,-0.059106845,-0.022255719,0.12527686,-0.15635018,-0.06441987,-0.08776399,-0.16938393,0.0931496,0.15386425,-0.044643454,0.124625795,0.118470214,0.030649778,-0.0087417895,-0.08779705,0.12617162,-0.076528884,-0.18776247,0.15560582,0.08308123,0.11511711,-0.17050743,-0.018943112,0.055938188,0.005502057,-0.04893864,-0.027054068,0.1655287,0.09722999,0.09587044,-0.033326637,0.17701268,-0.057544377,0.03863792,-0.06679378,-0.049628835,-0.07492306,0.03640366
0.21867453,-0.02600192,-0.060131114,-0.07082359,-0.21876992,-0.055187453,-0.13584824,0.20495296,0.011632162,-0.03457275,-0.14257543,0.058410816,-0.07846499,-0.23418632,0.16406819,0.19298926,-0.1924629,-0.24204218,0.01034961,0.14144993,-0.059485972,0.07610216,0.20482633,-0.21396418,0.31782907,0.03834968,-0.0017693489,-0.13458793,0.00552088,-0.06142598,-0.17602374,-0.048988923,-0.108137794,0.053376377,0.09806743,0.12441894,-0.10421415,-0.14234972,-0.21963052,0.18604428,-0.04018334,0.2025853,-0.1277404,0.09430966,-0.11441967,-0.033801235,0.15644479,-0.09840686,-0.032671094,-0.033458278,-0.18907933,-0.07518321,0.1350054,0.030162832,0.286464,0.07291378,-0.03380143,-0.06885167,0.2762521,-0.026362015,-0.20966521,0.1216658,-0.29221746,-0.20902412
0.2782505,-0.12874757,-0.117507756,-0.11706961,-0.23802945,-0.12115404,-0.09615648,0.2503269,0.0059567615,-0.0809209,-0.16652003,0.17611183,0.049416892,-0.3003263,0.24204619,0.23358652,-0.17902227,-0.32959205,0.014524837,0.17103417,-0.13134497,0.09883105,0.27420935,-0.2656681,0.31160438,0.0042620744,0.1242498,-0.2287877,0.19424793,-0.04917263,-0.27131763,-0.1845544,-0.16974075,0.17628291,0.18855087,0.09069464,0.034564182,-0.2743945,-0.23187774,0.30795932,-0.04144711,0.23569958,-0.16728392,0.032032173,-0.20571293,-0.003920892,0.21153268,-0.123365566,-0.04498709,0.029986052,-0.023965273,0.005535272,0.18842646,-0.047435164,0.19242248,0.008107903,-0.0010977307,0.04287764,0.3206892,0.049722657,-0.2327375,0.099742465,-0.27952918,-0.19391026
0.2601819,-0.0842032,-0.026819427,-0.07993007,-0.2048458,-0.09743489,-0.22059095,0.21033902,0.10897673,-0.015243036,-0.11048227,0.10306816,0.013261302,-0.21247308,0.25031993,0.18133998,-0.20296188,-0.30321994,-0.018701827,0.2590662,-0.046450686,0.023617752,0.15763405,-0.20106626,0.352586,0.09894292,0.043659728,-0.15760751,0.13346487,-0.05694362,-0.32783815,-0.11602834,-0.1529492,0.068431884,0.21548444,0.14454743,0.06599719,-0.17995821,-0.2899573,0.21510066,-0.0075422674,0.096980795,-0.20768416,0.045000844,-0.16144952,-0.008410423,0.19534796,-0.038147647,0.007126739,0.014315402,-0.039586063,-0.058945313,0.25112614,-0.091198206,0.19379829,0.06878119,-0.07302487,0.040302094,0.2678354,0.09002597,-0.17975736,0.12966082,-0.25019503,-0.18069844
0.20989713,-0.063984096,-0.12343373,-0.031917382,-0.29477766,-0.13219123,-0.20710103,0.2134622,0.08559123,-0.00030903053,-0.18096973,0.113480546,0.080648154,-0.25771883,0.18129095,0.24996892,-0.18915743,-0.30574736,-0.019898936,0.18994048,-0.022843497,0.087866135,0.15867351,-0.24283618,0.27399382,0.02371592,0.06748788,-0.18035978,0.15876862,-0.09363192,-0.32874805,-0.10942906,-0.16071162,0.10631142,0.18456733,0.14873168,0.0655466,-0.19988784,-0.21474674,0.30938157,0.029093843,0.13416736,-0.14494494,0.07468964,-0.17087005,0.03488789,0.21521102,-0.045292635,0.015011142,0.041831054,0.011379261,-0.009386689,0.22878982,-0.027437683,0.18033066,0.069697425,-0.037469465,0.027008394,0.29528624,0.12745813,-0.178033,0.1605048,-0.262861,-0.23801406
0.2815327,-0.06405245,-0.028896738,-0.10954948,-0.29589397,-0.18291968,-0.16050379,0.15837029,0.11766277,-0.12108988,-0.22625598,0.13786662,-0.055154715,-0.24633598,0.21617702,0.16500422,-0.09838932,-0.22278363,-0.02995359,0.2340821,-0.062499013,-0.03236701,0.17107548,-0.20852321,0.24755603,0.11576228,0.084671244,-0.17582987,0.24125364,-0.05570812,-0.31359223,-0.13489881,-0.1676388,0.22218876,0.22980352,0.17223677,0.12492356,-0.19900362,-0.23966451,0.30132186,0.004550236,0.20896679,-0.22864097,-0.00888998,-0.19601451,-0.0043956344,0.2258423,0.023316767,0.0027288035,0.013823772,-0.0025387001,0.0022848821,0.2735281,-0.07479382,0.09658758,0.056390375,-0.07075017,9.0502894e-05,0.3395815,0.012035886,-0.19473486,0.1464712,-0.20419905,-0.24041949
0.18701877,-0.08546292,-0.08372377,-0.11379276,-0.1675707,-0.042915024,-0.15705343,0.18813665,0.02523077,0.0048525142,-0.112455934,0.08942117,-0.022799624,-0.2264376,0.23661298,0.22267015,-0.17575233,-0.30803365,-0.03277999,0.18193159,-0.1020103,0.063067764,0.25937045,-0.25353575,0.2655683,0.018447706,0.04778074,-0.1481845,0.14507823,-0.103797674,-0.24749315,-0.06632998,-0.09384881,0.12750603,0.19657743,0.13582988,-0.0705782,-0.17673324,-0.23089378,0.23377688,-0.05530847,0.22103263,-0.10107436,0.04877504,-0.16759908,-0.0041295523,0.11647217,-0.082391724,-0.076780595,0.026657606,-0.07182206,-0.072972156,0.14473003,0.016707517,0.2641187,0.12078232,-0.02672839,-0.01537767,0.25644836,0.074197695,-0.195131,0.10495583,-0.30692357,-0.21966712
0.24013862,-0.082625076,-0.09472833,-0.116536625,-0.18371502,-0.06273995,-0.12802207,0.19724326,0.08029942,0.018062133,-0.19397333,0.11916492,-0.02770952,-0.21283132,0.24059369,0.1783994,-0.22501126,-0.29129234,0.0066202777,0.22348696,-0.10303661,0.0451441,0.24345745,-0.24197526,0.32290635,0.027752547,0.058403194,-0.21615015,0.09373168,-0.10576806,-0.23564853,-0.044788215,-0.19411655,0.12966314,0.16558401,0.09411684,-0.117710985,-0.21476224,-0.25048572,0.29154426,0.00554421,0.21930432,-0.15115704,-0.017952863,-0.22502151,-0.033048842,0.12887418,-0.104356155,-0.06404628,0.052025713,-0.10827123,-0.12516251,0.17878838,-0.015136826,0.31189868,0.064296514,-0.019380452,0.012136283,0.26552892,0.034430664,-0.16959573,0.13046917,-0.25389045,-0.17970636
0.22880146,-0.15188117,-0.08238722,-0.1590446,-0.20718412,-0.14240918,-0.14542031,0.14914589,0.03458868,-0.028471168,-0.15523191,0.179831,0.013967465,-0.23084603,0.26458895,0.2576472,-0.15039334,-0.32286707,-0.045313876,0.21641101,-0.11472983,0.01482991,0.2483794,-0.21855482,0.29257682,0.0754913,0.10770875,-0.15938827,0.21462087,-0.04278412,-0.26497447,-0.17290542,-0.23079668,0.21058628,0.181244,0.19458026,0.022156319,-0.21042998,-0.28549096,0.30925792,-0.03246623,0.22690538,-0.13675801,-0.037035663,-0.21237808,0.04303717,0.2548412,-0.08183221,-0.042292647,0.065878235,0.049514215,-0.011719751,0.28348845,-0.08038473,0.17868637,0.03244069,-0.05154252,0.016864294,0.27141386,0.08868717,-0.20678267,0.17663074,-0.28847936,-0.23687817
0.24793148,-0.1198906,-0.07481146,-0.07049896,-0.1941865,-0.0669598,-0.09725212,0.19343886,0.079135306,-0.009091621,-0.074746236,0.10057968,-0.007494724,-0.18932426,0.25564638,0.20299003,-0.17715988,-0.32875162,-0.04639406,0.13998348,-0.07238463,0.010508428,0.2176963,-0.22897236,0.27808812,-0.010288076,0.039078213,-0.18786201,0.08646587,-0.113143034,-0.27440596,-0.039038368,-0.17404462,0.08490525,0.1439947,0.109593816,-0.07745714,-0.19817309,-0.21253927,0.27725717,-0.033001114,0.21657053,-0.11112772,0.03329074,-0.14177446,-0.02402178,0.13371553,-0.040068872,-0.07161336,-0.008718956,-0.07254552,-0.051319614,0.19580196,0.05478283,0.29429156,0.08189021,-0.025680881,0.035559237,0.3191349,0.052708376,-0.1871348,0.09738724,-0.23652089,-0.19426872
0.19632193,-0.117362574,-0.10030884,-0.0786032,-0.29081836,-0.11313957,-0.16874672,0.16558143,0.065556385,-0.0032770676,-0.18233547,0.13858017,0.005920005,-0.21058771,0.23017755,0.21928848,-0.15080516,-0.27471703,0.014173727,0.17788237,-0.079247706,0.07318217,0.1794922,-0.2722968,0.28016514,-0.051805366,0.07208608,-0.18417475,0.14071023,-0.08542932,-0.25764343,-0.09825327,-0.1476766,0.13975246,0.22097594,0.13548212,0.0025769926,-0.17469226,-0.23524772,0.29754826,-0.023026312,0.11204368,-0.18207963,0.114306755,-0.1723511,0.052343525,0.17240113,-0.080980495,-0.06258394,0.013968189,-0.011007141,-0.082636334,0.2671948,-0.035052154,0.22302946,0.09886984,-0.017723903,0.016971719,0.31832734,0.11233385,-0.24296018,0.17082731,-0.26835087,-0.19114107
0.23292261,-0.09257488,-0.10692172,-0.11577475,-0.25738364,-0.11432553,-0.15483831,0.25223556,0.08775768,-0.091149434,-0.16416599,0.16702534,0.052534148,-0.20709741,0.24046363,0.21070366,-0.2158922,-0.28489012,0.018607702,0.17151599,-0.110698104,0.11368743,0.2594987,-0.27205256,0.32328975,-0.03858524,0.10928054,-0.17229328,0.24737929,0.011175132,-0.28458536,-0.19051544,-0.1744486,0.17843364,0.21043818,0.1519911,-0.014604328,-0.23749207,-0.24639958,0.2993472,-0.018591225,0.24432422,-0.12992641,0.01842251,-0.17810571,0.016683167,0.21486577,-0.07604498,-0.036001258,0.044611927,-0.07331557,-0.040623445,0.20063424,-0.029944787,0.2479817,0.060029503,-0.033589832,0.063384846,0.25755575,0.07730713,-0.18893161,0.12488355,-0.2868683,-0.22700945
0.28694874,-0.15489918,-0.056014124,-0.09888829,-0.29405448,-0.1701473,-0.13612787,0.14979789,0.1305393,-0.08900902,-0.19099109,0.1436082,-0.04511747,-0.27617773,0.2303468,0.16989425,-0.14896335,-0.23383602,-0.02628738,0.23669413,-0.07390221,-0.00946054,0.21592893,-0.22987887,0.29755783,0.10783586,0.06150542,-0.15659826,0.20095581,-0.08416611,-0.27528045,-0.117843516,-0.26925728,0.14410275,0.23461156,0.15066797,0.06609022,-0.22275557,-0.2558336,0.2499484,-0.00055051106,0.21442112,-0.20767334,-0.06831265,-0.19729593,-0.004388974,0.24568446,-0.02333851,0.002411124,-0.017272154,0.03376057,-0.008294425,0.28844008,-0.09871516,0.13357028,-0.0011602112,-0.057113394,0.058490127,0.3127399,-0.021914048,-0.29123226,0.1420742,-0.19955477,-0.20872581
0.18405212,-0.034303103,0.26684952,0.15117337,-0.1347203,-0.000178104,0.11526072,0.09075444,0.270654,-0.18894593,-0.13069543,0.022986839,-0.19873747,-0.19921556,0.14381345,0.0051398072,-0.065129265,-0.11903226,-0.14687382,-0.033474118,-0.21687026,0.08384969,0.2431772,-0.18635911,0.22948489,-0.1444083,-0.061160047,-0.095890455,0.25936222,-0.08158531,-0.10121606,0.0701812,-0.18444721,0.10731187,0.26840168,0.10776151,0.109806456,-0.20388968,0.006099668,0.11541355,0.07713166,0.2302103,-0.20282416,-0.16530554,-0.05967575,0.17701697,0.21132742,-0.1904843,0.13262855,0.18367608,-0.23995264,-0.21112363,0.264771,0.21681224,0.13729812,0.17276263,0.16006556,0.266455,0.045140333,-0.13187522,-0.20378704,0.13259386,-0.21154343,-0.1835433
0.27450964,-0.14321968,-0.016702674,-0.1129123,-0.24266338,-0.16947356,-0.18471761,0.12270929,0.070181556,-0.08285174,-0.20431642,0.1509641,-0.008963769,-0.27148306,0.26415843,0.22204664,-0.106913835,-0.2731223,-0.05051651,0.27020782,-0.059669882,-0.049994726,0.1400142,-0.25710115,0.29697907,0.09302571,0.08185745,-0.19117251,0.20722568,-0.060081057,-0.32828796,-0.13205127,-0.2187133,0.16295554,0.21523777,0.11991217,0.10778354,-0.1576635,-0.21720766,0.27083814,-0.033124834,0.2419676,-0.24911878,-0.059085928,-0.1905107,-0.018540464,0.229266,-0.002864889,-0.061071884,0.043177165,0.05161397,0.029304681,0.24745233,-0.059525147,0.11111614,0.009272309,-0.06693424,0.017253874,0.2394659,0.012686279,-0.19727206,0.18453674,-0.22073123,-0.1684571
0.19368595,-0.146321,0.025897399,-0.11656292,-0.28753698,-0.17343648,-0.18868086,0.13191448,0.13754816,-0.08010927,-0.15547048,0.12604882,-0.05296498,-0.22523569,0.2687516,0.17526275,-0.12419311,-0.21609306,-0.042903498,0.20998229,-0.07711271,-0.014591439,0.23241055,-0.20518726,0.29590955,0.14829262,0.082938656,-0.21822612,0.22701204,-0.059533488,-0.2914849,-0.08586801,-0.20451441,0.17366569,0.23716962,0.15863131,0.12632443,-0.19776766,-0.25285912,0.22802122,0.02419644,0.17125134,-0.21720704,-0.06694777,-0.17487194,0.023177821,0.25928986,0.046382718,-0.047456805,-0.042974286,0.03569979,0.015066761,0.22503783,-0.09049657,0.1277237,0.02674588,-0.06369212,-0.0036201996,0.28970778,0.056103796,-0.20679937,0.12936506,-0.1885574,-0.19789273
0.23188257,-0.1712742,-0.056803674,-0.11666204,-0.22367428,-0.14113322,-0.15231474,0.22457857,0.031865902,-0.10047275,-0.17599033,0.118814975,-0.042913098,-0.2252434,0.255896,0.2433262,-0.11770696,-0.24535592,-0.039234802,0.17356057,-0.09936567,0.020568281,0.20250905,-0.29398093,0.28303462,0.025708452,0.054086857,-0.20004728,0.18282439,-0.069177784,-0.3063188,-0.12207538,-0.22195914,0.1651012,0.1995492,0.13739507,0.04841291,-0.20826685,-0.28168815,0.28975406,-0.018634018,0.17395598,-0.14629884,-0.04932217,-0.23415387,0.0003272805,0.18010145,-0.010341998,-0.060116,0.008973573,-0.020300645,0.013765054,0.2329397,-0.04116277,0.22087689,0.0024604588,-0.01796416,0.0538935,0.24658178,0.010653437,-0.22359776,0.14865209,-0.27723253,-0.1888043
0.22904946,-0.12017818,0.01341547,-0.08632663,-0.26874307,-0.17325038,-0.13882145,0.18984687,0.0968717,-0.053464986,-0.123736344,0.12844059,-0.07527897,-0.20984547,0.24850859,0.2273185,-0.16728058,-0.25728336,0.0011470009,0.23483437,-0.04597932,0.013790642,0.1980574,-0.28001264,0.28396496,0.06282493,0.0635954,-0.13905434,0.20201245,-0.0611241,-0.268132,-0.13776274,-0.2341998,0.21099417,0.18740396,0.13503018,0.07530223,-0.23640683,-0.24481323,0.21081923,-0.019315712,0.19495761,-0.19537,-0.0008806531,-0.16953132,-0.032678764,0.19087365,-0.023344893,-0.030171592,0.038902882,0.028188577,-0.012163779,0.27949145,-0.068263635,0.09962437,0.009288335,-0.10780713,-0.028560871,0.22660543,0.0059486576,-0.2409342,0.14055237,-0.28264618,-0.1442907
0.25709698,-0.15963326,-0.049186543,-0.1467991,-0.26052022,-0.17393874,-0.17078553,0.1622784,0.055404417,-0.072728135,-0.14450715,0.14639863,0.026467303,-0.2727531,0.21911944,0.22057676,-0.15792865,-0.29569843,0.030359648,0.23838894,-0.10381688,0.05588492,0.24315436,-0.24823739,0.24773443,0.02271315,0.1375247,-0.2003158,0.19365263,-0.0023346937,-0.2769427,-0.16450658,-0.18044205,0.1901908,0.19466566,0.10424031,0.019898519,-0.24291533,-0.23400696,0.28477055,-0.009747733,0.23049533,-0.2102769,-0.04084078,-0.19674864,0.008812468,0.20155084,-0.06489265,-0.07466287,0.06322701,-0.027238727,0.0076961042,0.23282392,-0.06079365,0.14203627,-0.008934852,-0.11770016,-0.010587877,0.293156,0.06484909,-0.2231956,0.13723402,-0.23455873,-0.18921734
-0.02715109,0.0648653,-0.043323252,0.046849824,0.09436538,0.15333702,0.032921065,-0.07387863,-0.100834414,0.14381315,-0.082857564,0.011302927,0.06170057,0.012939838,0.047245927,0.008232088,-0.10377718,-0.05036998,0.010016718,-0.079924926,0.047424603,0.091608636,-0.09316244,-0.05123359,-0.00065780355,0.052753933,0.0016423096,0.0071773273,0.07157836,0.24096407,-0.048264146,-0.029165462,-0.06627487,0.14075932,0.09392528,-0.08710502,-0.13547696,-0.005768322,-0.11627943,0.064457215,0.13682036,0.020023622,0.09585709,0.175461,0.035575215,-0.013218723,-0.11034367,0.054216202,-0.082154185,-0.09547416,0.13718478,0.05548582,-0.071419775,-0.07042838,0.03157571,-0.032363623,0.00900958,-0.058523092,0.079067394,0.18281527,-0.13886513,0.1210748,-0.111476175,0.07627633
