neo4j_user,user_id,rank,neo4j_resource,resource_id,rel,neo4j_course,course_id
13519461,U_14844653,1,8583778,V_4411732,,8397555,C_1756056
13520289,U_14845443,1,8607037,V_5625903,,8397855,C_1825107
13520309,U_14845499,2,8649047,V_7926485,,8398623,C_2256608
13520309,U_14845499,3,8649050,V_7926487,,8398623,C_2256608
13520309,U_14845499,4,8649051,V_7926488,,8398623,C_2256608
13520309,U_14845499,1,8649046,V_7926484,,8398623,C_2256608
13520611,U_14845938,5,8404280,V_1626090,,8395200,C_676656
13520611,U_14845938,4,8404278,V_1626089,,8395200,C_676656
13520611,U_14845938,1,8404253,V_1626077,,8395200,C_676656
13520611,U_14845938,9,8404287,V_1626094,,8395200,C_676656
13520611,U_14845938,8,8404285,V_1626093,,8395200,C_676656
13520611,U_14845938,3,8404260,V_1626080,,8395200,C_676656
13520611,U_14845938,2,8404258,V_1626079,,8395200,C_676656
13520611,U_14845938,7,8404283,V_1626092,,8395200,C_676656
13520611,U_14845938,6,8404282,V_1626091,,8395200,C_676656
13520682,U_14846007,1,8428962,V_6013004,,8395549,C_681460
13520753,U_14846113,1,8649398,V_8002786,,8398631,C_2266754
13521398,U_14846529,1,8505118,V_6299789,,8396572,C_746997
13521398,U_14846529,2,8505121,V_6299798,,8396572,C_746997
13522158,U_14846732,3,8634600,V_6728858,,8398329,C_1925898
13522158,U_14846732,2,8634564,V_6728822,,8398329,C_1925898
13522158,U_14846732,1,8634542,V_6728800,,8398329,C_1925898
13522158,U_14846732,4,8634546,V_6728804,,8398329,C_1925898
13522206,U_14846778,4,8537292,V_6024576,,8396915,C_801420
13522206,U_14846778,3,8537315,V_6024603,,8396915,C_801420
13522206,U_14846778,1,8537301,V_6024587,,8396915,C_801420
13522206,U_14846778,2,8537302,V_6024588,,8396915,C_801420
13522336,U_14846916,2,8632238,V_6168773,,8398285,C_1912010
13522336,U_14846916,1,8632239,V_6168774,,8398285,C_1912010
13522340,U_14846921,10,8546000,V_42907,,8397031,C_676635
13522340,U_14846921,11,8546001,V_42908,,8397031,C_676635
13522340,U_14846921,5,8545976,V_42883,,8397031,C_676635
13522340,U_14846921,3,8545982,V_42889,,8397031,C_676635
13522340,U_14846921,8,8545998,V_42905,,8397031,C_676635
13522340,U_14846921,6,8545977,V_42884,,8397031,C_676635
13522340,U_14846921,12,8546003,V_42910,,8397031,C_676635
13522340,U_14846921,7,8545978,V_42885,,8397031,C_676635
13522340,U_14846921,14,8546009,V_42916,,8397031,C_676635
13522340,U_14846921,4,8545983,V_42890,,8397031,C_676635
13522340,U_14846921,1,8545979,V_42886,,8397031,C_676635
13522340,U_14846921,2,8545981,V_42888,,8397031,C_676635
13522340,U_14846921,13,8546008,V_42915,,8397031,C_676635
13522340,U_14846921,9,8545999,V_42906,,8397031,C_676635
13522521,U_14847126,1,8649398,V_8002786,,8398631,C_2266754
13522647,U_14847196,5,8603713,V_5468305,,8397809,C_1808023
13522647,U_14847196,2,8603705,V_5468295,,8397809,C_1808023
13522647,U_14847196,4,8603711,V_5468302,,8397809,C_1808023
13522647,U_14847196,1,8603703,V_5468293,,8397809,C_1808023
13522647,U_14847196,3,8603707,V_5468297,,8397809,C_1808023
13522824,U_14847348,1,8564241,V_6349990,,8397258,C_948267
13522824,U_14847348,3,8564253,V_6350016,,8397258,C_948267
13522824,U_14847348,2,8564243,V_6349997,,8397258,C_948267
13522866,U_14847371,5,8511174,V_777129,,8396635,C_770751
13522866,U_14847371,4,8511173,V_777126,,8396635,C_770751
13522866,U_14847371,2,8511169,V_777113,,8396635,C_770751
13522866,U_14847371,1,8511168,V_777112,,8396635,C_770751
13522866,U_14847371,3,8511172,V_777124,,8396635,C_770751
13523781,U_14847777,1,8502750,V_1366627,,8396530,C_735342
13523825,U_14847809,2,8574355,V_3852696,,8397406,C_1704762
13523825,U_14847809,11,8574341,V_3457610,,8397406,C_1704762
13523825,U_14847809,7,8574346,V_4515171,,8397406,C_1704762
13523825,U_14847809,10,8574340,V_3457609,,8397406,C_1704762
13523825,U_14847809,8,8574347,V_3457615,,8397406,C_1704762
13523825,U_14847809,1,8574353,V_3852695,,8397406,C_1704762
13523825,U_14847809,13,8574344,V_3457613,,8397406,C_1704762
13523825,U_14847809,5,8574342,V_3457611,,8397406,C_1704762
13523825,U_14847809,3,8574339,V_3457608,,8397406,C_1704762
13523825,U_14847809,12,8574343,V_3457612,,8397406,C_1704762
13523825,U_14847809,6,8574345,V_3457614,,8397406,C_1704762
13523825,U_14847809,4,8574351,V_3852694,,8397406,C_1704762
13523825,U_14847809,9,8574348,V_3457616,,8397406,C_1704762
13524065,U_14847916,1,8578805,V_4077704,,8397474,C_1738959
13524065,U_14847916,2,8474234,V_472028,,8396162,C_696867
13524065,U_14847916,1,8474233,V_472027,,8396162,C_696867
13524084,U_14847921,4,8632879,V_6392114,,8398296,C_1903985
13524084,U_14847921,2,8632874,V_6392109,,8398296,C_1903985
13524084,U_14847921,7,8632899,V_6392132,,8398296,C_1903985
13524084,U_14847921,6,8632895,V_6392128,,8398296,C_1903985
13524084,U_14847921,5,8632880,V_6392115,,8398296,C_1903985
13524084,U_14847921,3,8632875,V_6392110,,8398296,C_1903985
13524084,U_14847921,1,8632873,V_6392108,,8398296,C_1903985
13524692,U_14848028,1,8502547,V_1366555,,8396526,C_735336
13524830,U_14848185,3,8508617,V_6302165,,8396613,C_758198
13524830,U_14848185,1,8584449,V_4412435,,8397559,C_1756063
13524830,U_14848185,2,8508616,V_6422392,,8396613,C_758198
13524830,U_14848185,1,8508615,V_6302163,,8396613,C_758198
13525122,U_14849010,2,8573013,V_4538800,,8397374,C_1628160
13525122,U_14849010,4,8573015,V_4538802,,8397374,C_1628160
13525122,U_14849010,3,8573014,V_4538801,,8397374,C_1628160
13525122,U_14849010,1,8573012,V_4538799,,8397374,C_1628160
13526653,U_14851917,9,8614888,V_6074089,,8397980,C_1903975
13526653,U_14851917,11,8614891,V_6074101,,8397980,C_1903975
13526653,U_14851917,13,8614826,V_6073943,,8397980,C_1903975
13526653,U_14851917,14,8614831,V_6073952,,8397980,C_1903975
13526653,U_14851917,3,8614865,V_6074022,,8397980,C_1903975
13526653,U_14851917,6,8614876,V_6074052,,8397980,C_1903975
13526653,U_14851917,4,8614867,V_6074028,,8397980,C_1903975
13526653,U_14851917,2,8614864,V_6074021,,8397980,C_1903975
13526653,U_14851917,8,8614886,V_6074087,,8397980,C_1903975
13526653,U_14851917,1,8614862,V_6074016,,8397980,C_1903975
13526653,U_14851917,16,8614828,V_6073947,,8397980,C_1903975
13526653,U_14851917,10,8614889,V_6074097,,8397980,C_1903975
13526653,U_14851917,5,8614869,V_6074031,,8397980,C_1903975
13526653,U_14851917,15,8614824,V_6073941,,8397980,C_1903975
13526653,U_14851917,7,8614878,V_6074059,,8397980,C_1903975
13526653,U_14851917,12,8614892,V_6074110,,8397980,C_1903975
13527210,U_14852648,1,8502776,V_1366654,,8396530,C_735342
13528002,U_14853812,1,8632872,V_6392107,,8398296,C_1903985
13528155,U_14854010,1,8631084,V_6362818,,8398220,C_1784414
13528355,U_14854151,1,8632871,V_6392106,,8398296,C_1903985
13528607,U_14854517,2,8488531,V_539784,,8396332,C_697422
13528607,U_14854517,1,8488528,V_539762,,8396332,C_697422
13528949,U_14854884,1,8447580,V_293264,,8395833,C_682289
13529093,U_14855214,3,8520089,V_881729,,8396716,C_823308
13529093,U_14855214,2,8520088,V_881728,,8396716,C_823308
13529093,U_14855214,1,8520087,V_881727,,8396716,C_823308
13529292,U_14855416,1,8480988,V_504731,,8396246,C_697062
13530016,U_14855844,1,8586959,V_4422534,,8397571,C_1756674
13530472,U_14856232,1,8641113,V_7037101,,8398426,C_2059315
13530687,U_14856496,4,8403433,V_1642321,,8395190,C_674971
13530687,U_14856496,1,8403431,V_1642319,,8395190,C_674971
13530687,U_14856496,5,8403434,V_1642322,,8395190,C_674971
13530687,U_14856496,3,8403432,V_1642320,,8395190,C_674971
13530687,U_14856496,2,8403436,V_1642324,,8395190,C_674971
13530687,U_14856496,6,8403435,V_1642323,,8395190,C_674971
13531235,U_14874922,2,8428964,V_198515,,8395549,C_681460
13531235,U_14874922,1,8428963,V_198514,,8395549,C_681460
13532003,U_14886236,1,8609972,V_5841310,,8397901,C_1854868
13532003,U_14886236,2,8609973,V_5841311,,8397901,C_1854868
13532384,U_14897402,1,8545171,V_633683,,8397018,C_735195
13532403,U_14897998,4,8639630,V_7033986,,8398408,C_2059286
13532403,U_14897998,2,8639628,V_7033982,,8398408,C_2059286
13532403,U_14897998,5,8639634,V_7033993,,8398408,C_2059286
13532403,U_14897998,1,8639654,V_7034033,,8398408,C_2059286
13532403,U_14897998,3,8639629,V_7033984,,8398408,C_2059286
13533020,U_14901269,2,8568231,V_585117,,8397312,C_734011
13533020,U_14901269,1,8568230,V_585116,,8397312,C_734011
13533515,U_14901847,13,8574601,V_4515209,,8397406,C_1704762
13533515,U_14901847,8,8574804,V_6070190,,8397406,C_1704762
13533515,U_14901847,17,8574606,V_4515213,,8397406,C_1704762
13533515,U_14901847,15,8574604,V_4515211,,8397406,C_1704762
13533515,U_14901847,2,8574786,V_5880959,,8397406,C_1704762
13533515,U_14901847,5,8574792,V_5881723,,8397406,C_1704762
13533515,U_14901847,9,8574594,V_4515203,,8397406,C_1704762
13533515,U_14901847,14,8574603,V_4515210,,8397406,C_1704762
13533515,U_14901847,7,8574794,V_5881725,,8397406,C_1704762
13533515,U_14901847,3,8574788,V_5880961,,8397406,C_1704762
13533515,U_14901847,20,8574608,V_4515214,,8397406,C_1704762
13533515,U_14901847,1,8574784,V_5880957,,8397406,C_1704762
13533515,U_14901847,21,8574609,V_4515215,,8397406,C_1704762
13533515,U_14901847,22,8574610,V_4515216,,8397406,C_1704762
13533515,U_14901847,18,8574613,V_4515218,,8397406,C_1704762
13533515,U_14901847,10,8574598,V_4515206,,8397406,C_1704762
13533515,U_14901847,4,8574790,V_5881721,,8397406,C_1704762
13533515,U_14901847,12,8574600,V_4515208,,8397406,C_1704762
13533515,U_14901847,11,8574599,V_4515207,,8397406,C_1704762
13533515,U_14901847,16,8574605,V_4515212,,8397406,C_1704762
13533515,U_14901847,6,8574780,V_5880953,,8397406,C_1704762
13533515,U_14901847,19,8574614,V_4515219,,8397406,C_1704762
13533644,U_14902073,3,8505221,V_6300146,,8396572,C_746997
13533644,U_14902073,2,8505220,V_6300144,,8396572,C_746997
13533644,U_14902073,4,8505222,V_6300148,,8396572,C_746997
13533644,U_14902073,5,8505223,V_6300151,,8396572,C_746997
13533644,U_14902073,1,8505217,V_6300138,,8396572,C_746997
13533644,U_14902073,6,8505210,V_6300111,,8396572,C_746997
13533661,U_14902092,1,8608872,V_6137712,,8397877,C_1834035
13533685,U_14902292,1,8516733,V_821570,,8396681,C_799791
13533685,U_14902292,2,8516734,V_821571,,8396681,C_799791
13534002,U_14902701,1,8554245,V_5895685,,8397119,C_947152
13534002,U_14902701,2,8554247,V_5895688,,8397119,C_947152
13534023,U_14902708,1,8596093,V_4811673,,8397688,C_1771167
13534058,U_14902760,2,8505100,V_6299748,,8396572,C_746997
13534058,U_14902760,1,8505099,V_6299747,,8396572,C_746997
13534058,U_14902760,3,8505097,V_6299745,,8396572,C_746997
13534134,U_14902837,2,8460549,V_566698,,8395991,C_707035
13534134,U_14902837,3,8460576,V_566725,,8395991,C_707035
13534134,U_14902837,4,8460577,V_566726,,8395991,C_707035
13534134,U_14902837,1,8460543,V_566692,,8395991,C_707035
13534134,U_14902837,1,8598900,V_4919991,,8397735,C_1776310
13534134,U_14902837,5,8460578,V_566727,,8395991,C_707035
13535945,U_14905507,1,8505060,V_6299632,,8396572,C_746997
13537725,U_14906794,1,8613310,V_5995463,,8397955,C_1889028
13537725,U_14906794,5,8613311,V_5995464,,8397955,C_1889028
13537725,U_14906794,2,8613312,V_6003475,,8397955,C_1889028
13537725,U_14906794,3,8613314,V_6003477,,8397955,C_1889028
13537725,U_14906794,4,8613317,V_6003473,,8397955,C_1889028
13537725,U_14906794,7,8613318,V_6003474,,8397955,C_1889028
13537725,U_14906794,6,8613315,V_6003478,,8397955,C_1889028
13538095,U_14907430,4,8640304,V_7035585,,8398418,C_2059299
13538095,U_14907430,3,8640302,V_7035581,,8398418,C_2059299
13538095,U_14907430,5,8640305,V_7035586,,8398418,C_2059299
13538095,U_14907430,6,8640306,V_7035587,,8398418,C_2059299
13538095,U_14907430,2,8640301,V_7035580,,8398418,C_2059299
13538095,U_14907430,1,8640300,V_7035589,,8398418,C_2059299
13538496,U_14907851,3,8651684,V_8157827,,8398668,C_2287011
13538496,U_14907851,7,8651695,V_8157863,,8398668,C_2287011
13538496,U_14907851,4,8651685,V_8157828,,8398668,C_2287011
13538496,U_14907851,1,8651682,V_8157826,,8398668,C_2287011
13538496,U_14907851,2,8651683,V_8157825,,8398668,C_2287011
13538496,U_14907851,8,8651697,V_8157865,,8398668,C_2287011
13538496,U_14907851,5,8651689,V_8157857,,8398668,C_2287011
13538496,U_14907851,6,8651694,V_8157862,,8398668,C_2287011
13540075,U_14908970,1,8528696,V_999223,,8396806,C_881424
13540075,U_14908970,3,8528791,V_999299,,8396806,C_881424
13540075,U_14908970,2,8528699,V_999224,,8396806,C_881424
13540143,U_14909074,3,8632873,V_6392108,,8398296,C_1903985
13540143,U_14909074,2,8632872,V_6392107,,8398296,C_1903985
13540143,U_14909074,1,8632871,V_6392106,,8398296,C_1903985
13540259,U_14909135,1,8536059,V_1120846,,8396895,C_916843
13540879,U_14909446,1,8606771,V_5623262,,8397851,C_1824928
13541232,U_14909591,2,8572998,V_2842362,,8397374,C_1628160
13541232,U_14909591,1,8572997,V_2842361,,8397374,C_1628160
13541232,U_14909591,3,8572999,V_2842363,,8397374,C_1628160
13541280,U_14909613,6,8632894,V_6392127,,8398296,C_1903985
13541280,U_14909613,3,8632890,V_6392123,,8398296,C_1903985
13541280,U_14909613,9,8632897,V_6392130,,8398296,C_1903985
13541280,U_14909613,4,8632892,V_6392125,,8398296,C_1903985
13541280,U_14909613,7,8632895,V_6392128,,8398296,C_1903985
13541280,U_14909613,5,8632893,V_6392126,,8398296,C_1903985
13541280,U_14909613,10,8632913,V_6392145,,8398296,C_1903985
13541280,U_14909613,2,8632889,V_6392122,,8398296,C_1903985
13541280,U_14909613,8,8632896,V_6392129,,8398296,C_1903985
13541280,U_14909613,1,8632877,V_6392112,,8398296,C_1903985
13541314,U_14909620,2,8494661,V_572903,,8396401,C_707365
13541314,U_14909620,1,8494655,V_572897,,8396401,C_707365
13541314,U_14909620,3,8494673,V_572915,,8396401,C_707365
13541443,U_14909654,11,8648691,V_1557699,,8398610,C_949439
13541443,U_14909654,8,8648662,V_1536380,,8398610,C_949439
13541443,U_14909654,3,8648630,V_1512744,,8398610,C_949439
13541443,U_14909654,1,8648620,V_1504853,,8398610,C_949439
13541443,U_14909654,6,8648647,V_1513394,,8398610,C_949439
13541443,U_14909654,1,8578979,V_3477116,,8397476,C_1706099
13541443,U_14909654,7,8648648,V_1513404,,8398610,C_949439
13541443,U_14909654,2,8648621,V_1504854,,8398610,C_949439
13541443,U_14909654,10,8648668,V_1539425,,8398610,C_949439
13541443,U_14909654,9,8648665,V_1536383,,8398610,C_949439
13541443,U_14909654,4,8648634,V_1512764,,8398610,C_949439
13541443,U_14909654,5,8648646,V_1513393,,8398610,C_949439
13541443,U_14909654,12,8648692,V_1558046,,8398610,C_949439
13541443,U_14909654,2,8578980,V_3477117,,8397476,C_1706099
13541671,U_14909728,1,8428962,V_6013004,,8395549,C_681460
13541709,U_14909749,1,8428962,V_6013004,,8395549,C_681460
13543422,U_14910335,1,8589766,V_4552849,,8397601,C_1761386
13543422,U_14910335,4,8589769,V_4552852,,8397601,C_1761386
13543422,U_14910335,5,8589770,V_4552853,,8397601,C_1761386
13543422,U_14910335,6,8589771,V_4552854,,8397601,C_1761386
13543422,U_14910335,7,8589772,V_4552855,,8397601,C_1761386
13543422,U_14910335,3,8589768,V_4552851,,8397601,C_1761386
13543422,U_14910335,2,8589767,V_4552850,,8397601,C_1761386
13519201,U_14910476,3,8403565,V_1642606,,8395192,C_676642
13519201,U_14910476,2,8403564,V_1642605,,8395192,C_676642
13519201,U_14910476,5,8491419,V_554986,,8396359,C_697706
13519201,U_14910476,10,8403572,V_1642613,,8395192,C_676642
13519201,U_14910476,1,8403562,V_1642603,,8395192,C_676642
13519201,U_14910476,4,8491418,V_554985,,8396359,C_697706
13519201,U_14910476,5,8403567,V_1642608,,8395192,C_676642
13519201,U_14910476,9,8403571,V_1642612,,8395192,C_676642
13519201,U_14910476,7,8403569,V_1642610,,8395192,C_676642
13519201,U_14910476,8,8403570,V_1642611,,8395192,C_676642
13519201,U_14910476,6,8403568,V_1642609,,8395192,C_676642
13519201,U_14910476,3,8491417,V_554984,,8396359,C_697706
13519201,U_14910476,1,8491415,V_554982,,8396359,C_697706
13519201,U_14910476,4,8403566,V_1642607,,8395192,C_676642
13519201,U_14910476,2,8491416,V_554983,,8396359,C_697706
13519282,U_14910507,1,8607615,V_2645481,,8397863,C_1557390
13519282,U_14910507,2,8607616,V_2645482,,8397863,C_1557390
13519285,U_14910508,1,8614508,V_6019167,,8397971,C_1894860
13519341,U_14910543,3,8626431,V_6300842,,8398149,C_756646
13519341,U_14910543,1,8626426,V_6300837,,8398149,C_756646
13519341,U_14910543,2,8626429,V_6300840,,8398149,C_756646
13519730,U_14910960,1,8643683,V_7396067,,8398470,C_2199449
13519730,U_14910960,2,8643677,V_7396061,,8398470,C_2199449
13519837,U_14911511,1,8480601,V_502957,,8396242,C_697048
13519920,U_14911764,4,8593888,V_4692615,,8397651,C_1765606
13519920,U_14911764,3,8593885,V_4692614,,8397651,C_1765606
13519920,U_14911764,2,8593878,V_4692612,,8397651,C_1765606
13519920,U_14911764,1,8613322,V_5998519,,8397956,C_1889446
13519920,U_14911764,1,8593874,V_4692604,,8397651,C_1765606
13519920,U_14911764,2,8613323,V_5998520,,8397956,C_1889446
13520097,U_14912328,1,8512673,V_705737,,8396639,C_707083
13521191,U_14913899,1,8606770,V_5623261,,8397851,C_1824928
13521191,U_14913899,2,8606772,V_5623263,,8397851,C_1824928
13521191,U_14913899,1,8510126,V_1361078,,8396629,C_766175
13521191,U_14913899,1,8632883,V_6392117,,8398296,C_1903985
13521421,U_14914172,1,8619317,V_556310,,8398040,C_697748
13521421,U_14914172,6,8619326,V_556316,,8398040,C_697748
13521421,U_14914172,3,8619320,V_556312,,8398040,C_697748
13521421,U_14914172,4,8619321,V_556313,,8398040,C_697748
13521421,U_14914172,5,8619324,V_556315,,8398040,C_697748
13521421,U_14914172,2,8619318,V_556311,,8398040,C_697748
13521421,U_14914172,7,8619327,V_556317,,8398040,C_697748
13521811,U_14914888,1,8614528,V_6017186,,8397973,C_1894914
13522031,U_14915273,1,8428962,V_6013004,,8395549,C_681460
13522650,U_14916321,1,8488144,V_537936,,8396324,C_697398
13523145,U_14917827,1,8635585,V_6814740,,8398344,C_1941018
13523145,U_14917827,2,8635590,V_6814745,,8398344,C_1941018
13523384,U_14918457,1,8633486,V_6411886,,8398310,C_1918363
13523490,U_14918715,1,8505069,V_6299663,,8396572,C_746997
13523490,U_14918715,2,8505070,V_6299666,,8396572,C_746997
13523490,U_14918715,5,8505073,V_6299673,,8396572,C_746997
13523490,U_14918715,3,8505071,V_6299669,,8396572,C_746997
13523490,U_14918715,4,8505072,V_6299670,,8396572,C_746997
13524532,U_14919942,1,8648663,V_1536382,,8398610,C_949439
13524532,U_14919942,2,8648685,V_1545388,,8398610,C_949439
13524573,U_14920054,2,8596521,V_4824883,,8397698,C_1771634
13524573,U_14920054,1,8596519,V_4824878,,8397698,C_1771634
13524588,U_14920067,1,8596519,V_4824878,,8397698,C_1771634
13524605,U_14920081,1,8596519,V_4824878,,8397698,C_1771634
13524605,U_14920081,3,8596523,V_4824889,,8397698,C_1771634
13524605,U_14920081,2,8596521,V_4824883,,8397698,C_1771634
13524627,U_14920103,1,8596519,V_4824878,,8397698,C_1771634
13524627,U_14920103,2,8596521,V_4824883,,8397698,C_1771634
13524643,U_14920108,1,8596521,V_4824883,,8397698,C_1771634
13524643,U_14920108,2,8596523,V_4824889,,8397698,C_1771634
13524855,U_14920346,2,8633509,V_6411912,,8398310,C_1918363
13524855,U_14920346,1,8633508,V_6411911,,8398310,C_1918363
13524855,U_14920346,3,8633510,V_6411913,,8398310,C_1918363
13524855,U_14920346,4,8633486,V_6411886,,8398310,C_1918363
13524855,U_14920346,5,8633487,V_6411887,,8398310,C_1918363
13525431,U_14920900,1,8636006,V_6777383,,8398350,C_1944722
13525491,U_14921045,5,8632902,V_6392135,,8398296,C_1903985
13525491,U_14921045,1,8632879,V_6392114,,8398296,C_1903985
13525491,U_14921045,4,8632901,V_6392134,,8398296,C_1903985
13525491,U_14921045,3,8632900,V_6392133,,8398296,C_1903985
13525491,U_14921045,2,8632880,V_6392115,,8398296,C_1903985
13526296,U_14922715,1,8428962,V_6013004,,8395549,C_681460
13526879,U_14924026,3,8502382,V_1366420,,8396523,C_735321
13526879,U_14924026,1,8502400,V_1366439,,8396523,C_735321
13526879,U_14924026,2,8502390,V_1366428,,8396523,C_735321
13526975,U_14924472,2,8554262,V_5895709,,8397119,C_947152
13526975,U_14924472,1,8554258,V_5895704,,8397119,C_947152
12454130,U_149249,1,8647204,V_7721035,,8398522,C_2231365
13527289,U_14925310,1,8632871,V_6392106,,8398296,C_1903985
13527915,U_14926374,2,8517105,V_6314678,,8396683,C_799800
13527915,U_14926374,3,8517106,V_6314680,,8396683,C_799800
13527915,U_14926374,8,8517146,V_6314849,,8396683,C_799800
13527915,U_14926374,5,8517108,V_6314685,,8396683,C_799800
13527915,U_14926374,4,8517107,V_6314682,,8396683,C_799800
13527915,U_14926374,1,8517128,V_6314763,,8396683,C_799800
13527915,U_14926374,6,8517143,V_6314827,,8396683,C_799800
13527915,U_14926374,7,8517145,V_6314843,,8396683,C_799800
13528382,U_14926871,1,8608004,V_1114333,,8397869,C_911733
13528637,U_14927648,1,8603593,V_5447746,,8397806,C_1806527
13529501,U_14928804,1,8584471,V_4412465,,8397559,C_1756063
13529501,U_14928804,17,8584541,V_4412541,,8397559,C_1756063
13529501,U_14928804,4,8584482,V_4412477,,8397559,C_1756063
13529501,U_14928804,10,8584506,V_4412503,,8397559,C_1756063
13529501,U_14928804,18,8584543,V_4412544,,8397559,C_1756063
13529501,U_14928804,6,8584486,V_4412482,,8397559,C_1756063
13529501,U_14928804,16,8584540,V_4412540,,8397559,C_1756063
13529501,U_14928804,13,8584511,V_4412510,,8397559,C_1756063
13529501,U_14928804,15,8584538,V_4412537,,8397559,C_1756063
13529501,U_14928804,2,8584473,V_4412467,,8397559,C_1756063
13529501,U_14928804,11,8584508,V_4412506,,8397559,C_1756063
13529501,U_14928804,8,8584490,V_4412487,,8397559,C_1756063
13529501,U_14928804,19,8584551,V_4412552,,8397559,C_1756063
13529501,U_14928804,5,8584484,V_4412479,,8397559,C_1756063
13529501,U_14928804,7,8584488,V_4412485,,8397559,C_1756063
13529501,U_14928804,3,8584475,V_4412469,,8397559,C_1756063
13529501,U_14928804,20,8584553,V_4412553,,8397559,C_1756063
13529501,U_14928804,9,8584504,V_4412502,,8397559,C_1756063
13529501,U_14928804,14,8584536,V_4412536,,8397559,C_1756063
13529501,U_14928804,12,8584509,V_4412507,,8397559,C_1756063
13530281,U_14929243,1,8639636,V_7033997,,8398408,C_2059286
13530281,U_14929243,2,8639635,V_7033995,,8398408,C_2059286
13531116,U_14929841,5,8503496,V_678248,,8396546,C_735385
13531116,U_14929841,3,8503494,V_678246,,8396546,C_735385
13531116,U_14929841,2,8503492,V_678244,,8396546,C_735385
13531116,U_14929841,4,8503495,V_678247,,8396546,C_735385
13531116,U_14929841,1,8503396,V_678141,,8396546,C_735385
13531292,U_14930013,1,8639631,V_7033988,,8398408,C_2059286
13531385,U_14930077,2,8578849,V_4077590,,8397475,C_1738818
13531385,U_14930077,1,8578848,V_4077589,,8397475,C_1738818
13531569,U_14930192,3,8632895,V_6392128,,8398296,C_1903985
13531569,U_14930192,5,8632897,V_6392130,,8398296,C_1903985
13531569,U_14930192,2,8632894,V_6392127,,8398296,C_1903985
13531569,U_14930192,1,8632883,V_6392117,,8398296,C_1903985
13531569,U_14930192,4,8632896,V_6392129,,8398296,C_1903985
13533732,U_14931562,1,8603593,V_5447746,,8397806,C_1806527
13534532,U_14932400,2,8651684,V_8157827,,8398668,C_2287011
13534532,U_14932400,1,8651683,V_8157825,,8398668,C_2287011
13534532,U_14932400,3,8651688,V_8157856,,8398668,C_2287011
12454135,U_149325,1,8584448,V_4412433,,8397559,C_1756063
12454135,U_149325,2,8584449,V_4412435,,8397559,C_1756063
13534730,U_14932558,2,8602485,V_5811317,,8397790,C_1794464
13534730,U_14932558,1,8602479,V_5575196,,8397790,C_1794464
13534730,U_14932558,1,8573788,V_3276798,,8397393,C_1687727
13535277,U_14932971,2,8632884,V_6392118,,8398296,C_1903985
13535277,U_14932971,1,8632883,V_6392117,,8398296,C_1903985
13535664,U_14933185,2,8481621,V_507574,,8396256,C_697076
13535664,U_14933185,1,8481620,V_507573,,8396256,C_697076
13536665,U_14933577,1,8632872,V_6392107,,8398296,C_1903985
13537991,U_14934043,2,8607963,V_1114023,,8397869,C_911733
13537991,U_14934043,1,8607962,V_1114021,,8397869,C_911733
13538252,U_14934147,2,8669798,V_7390666,,8398920,C_1945689
13538252,U_14934147,1,8669796,V_7390665,,8398920,C_1945689
13541896,U_14939017,1,8605237,V_5508825,,8397828,C_1811839
13542071,U_14939505,1,8501346,V_655828,,8396514,C_735296
13542071,U_14939505,3,8501335,V_655815,,8396514,C_735296
13542071,U_14939505,2,8501375,V_655858,,8396514,C_735296
13542524,U_14940532,1,8513770,V_6309850,,8396651,C_782555
13542524,U_14940532,2,8505070,V_6299666,,8396572,C_746997
13542524,U_14940532,3,8505092,V_6299740,,8396572,C_746997
13542524,U_14940532,1,8505071,V_6299669,,8396572,C_746997
13543337,U_14941447,4,8502425,V_1366464,,8396523,C_735321
13543337,U_14941447,3,8502420,V_1366459,,8396523,C_735321
13543337,U_14941447,5,8502453,V_1366492,,8396523,C_735321
13543337,U_14941447,1,8502418,V_1366457,,8396523,C_735321
13543337,U_14941447,2,8502419,V_1366458,,8396523,C_735321
13544437,U_14943011,1,8584458,V_4412449,,8397559,C_1756063
13545544,U_14943413,17,8604539,V_5497050,,8397820,C_1811739
13545544,U_14943413,9,8604524,V_5497013,,8397820,C_1811739
13545544,U_14943413,14,8604535,V_5497040,,8397820,C_1811739
13545544,U_14943413,4,8604513,V_5496990,,8397820,C_1811739
13545544,U_14943413,27,8604551,V_5497078,,8397820,C_1811739
13545544,U_14943413,12,8604528,V_5497023,,8397820,C_1811739
13545544,U_14943413,3,8604512,V_5496987,,8397820,C_1811739
13545544,U_14943413,15,8604536,V_5497042,,8397820,C_1811739
13545544,U_14943413,26,8604549,V_5497069,,8397820,C_1811739
13545544,U_14943413,28,8604552,V_5497080,,8397820,C_1811739
13545544,U_14943413,30,8604554,V_5497084,,8397820,C_1811739
13545544,U_14943413,21,8604543,V_5497058,,8397820,C_1811739
13545544,U_14943413,11,8604527,V_5497021,,8397820,C_1811739
13545544,U_14943413,29,8604553,V_5497082,,8397820,C_1811739
13545544,U_14943413,16,8604537,V_5497044,,8397820,C_1811739
13545544,U_14943413,6,8604515,V_5496994,,8397820,C_1811739
13545544,U_14943413,1,8604509,V_5496980,,8397820,C_1811739
13545544,U_14943413,20,8604542,V_5497056,,8397820,C_1811739
13545544,U_14943413,19,8604541,V_5497054,,8397820,C_1811739
13545544,U_14943413,23,8604546,V_5497066,,8397820,C_1811739
